index,answer
index_170,5.171430932933135
index_171,6.751981196868417
index_172,2.6610150338937686
index_173,3.047511247888495
index_174,6.474737989865538
index_175,3.8338315166056494
index_176,11.756007785919554
index_177,8.84210602182913
index_178,9.065167143349706
index_179,3.3505923084380322
index_180,8.077880537503956
index_181,6.517763818377241
index_182,5.975163221776213
index_183,2.745438551033257
index_184,5.5027083395566265
index_185,6.518407222638681
index_186,9.069474925782242
index_187,14.056425178177442
index_188,10.536020854485125
index_189,13.144441612350274
index_190,17.521432975528594
index_191,11.260879374861325
index_192,8.593616269080186
index_193,7.521031785616801
index_194,11.568681248249252
index_195,10.593594671741638
index_196,10.033497267479472
index_197,8.806070588967074
index_198,11.476603723876867
index_199,19.355977049007464
index_200,13.033530717574257
index_201,18.19365148372539
index_202,13.922440433391104
index_203,20.88317530994224
index_204,35.115750698414644
index_205,7.241779217616029
index_206,22.490591422018923
index_207,8.845818392312392
index_208,14.112661349328638
index_209,9.23821502075481
index_210,6.833960360069481
index_211,17.250550314411186
index_212,22.230316451427864
index_213,25.792299354177093
index_214,1.1792715624680892
index_215,8.776874849474028
index_216,7.1435732798860085
index_217,8.47492142505399
index_218,8.617466275512637
index_219,11.82533386006918
index_220,14.663148767611357
index_221,12.866450871283028
index_222,13.275782716461265
index_223,8.802634601044087
index_224,17.02864903675223
index_225,20.136009036629194
index_226,15.190663708998144
index_227,10.909730710042796
index_228,4.523254354740411
index_229,6.222619833134178
index_230,2.2664988810868825
index_231,8.523468771087334
index_232,29.738878644762156
index_233,2.89587251982867
index_234,18.582262374444458
index_235,18.65821021217876
index_236,14.730515156279562
index_237,9.308110583659374
index_238,10.81186781194523
index_239,10.765965959776032
index_240,12.155989855138495
index_241,12.203956171829311
index_242,29.98212797314782
index_243,8.887657336995598
