index,answer
index_149,34.09924646423701
index_150,40.75809170116887
index_151,19.964764128526976
index_152,28.999091229685202
index_153,11.828906433874876
index_154,3.376431151178435
index_155,15.922421591399097
index_156,8.141937169635295
index_157,10.431320487287886
index_158,6.527376237806096
index_159,13.153633252972254
index_160,15.994814495677423
index_161,4.1886697211730235
index_162,11.140510029040028
index_163,23.489511203665188
index_164,8.950523452261626
index_165,9.280413639825571
index_166,13.939532970099073
index_167,9.201847689216251
index_168,8.436359175942309
index_169,8.527700714269521
index_170,5.202118681499178
index_171,6.546584116786944
index_172,2.59403622137419
index_173,3.4234591180399145
index_174,6.655855422312247
index_175,4.003937951572026
index_176,11.671931475313677
index_177,8.823076957988881
index_178,9.103429923563953
index_179,3.316537553303933
index_180,8.12550459807649
index_181,6.618974311267397
index_182,5.929842314013767
index_183,2.8021129667950158
index_184,5.536629429571326
index_185,6.456643945990087
index_186,9.012965570464589
index_187,14.141470099727135
index_188,10.833258348306185
index_189,13.209839974692233
index_190,17.670140825370893
index_191,11.479803429574776
index_192,8.365364746788421
index_193,7.630371658183918
index_194,11.61753772994968
index_195,10.605945958453654
index_196,10.00669097222636
index_197,8.860770771479364
index_198,11.571956246964298
index_199,19.46645129193133
index_200,13.028204010189915
index_201,18.234122838020443
index_202,13.880714545249505
index_203,21.13761141612068
index_204,35.15694595834034
index_205,7.257295983975461
index_206,22.617972907963985
index_207,8.818652407842967
index_208,14.201402720550913
index_209,9.24886844784053
index_210,6.846462097375026
index_211,17.23811758996611
index_212,22.282764710468683
index_213,25.80106507296129
index_214,1.3299641997170129
index_215,8.840110496614626
index_216,7.018471005002036
index_217,8.505155519429382
index_218,8.624900645329191
index_219,11.82877456262976
index_220,14.78420640334154
index_221,12.969736823136403
index_222,13.49725489338141
index_223,8.841744390711396
index_224,17.128169084756696
index_225,20.612589989517684
index_226,15.289922285460987
index_227,11.149107707244664
index_228,4.4170290998020585
index_229,6.270376021296509
index_230,2.3308708173821544
index_231,8.619085465882877
index_232,29.713721511693397
index_233,2.780174779019262
index_234,18.620229832962178
index_235,18.338271527724313
index_236,14.64914536639238
index_237,9.376117964697155
index_238,10.861903233592486
index_239,10.734215116262657
index_240,12.165367293949876
index_241,12.387892753044229
index_242,30.014874149709115
index_243,8.836738443653465
